1451570580;-0.008116667
1451570640;-0.008183333
1451570700;-0.008150000
1451570760;-0.008150000
1451570820;-0.007766667
1451570880;-0.007566667
1451570940;-0.007416667
1451571000;-0.007416667
1451571060;-0.007433333
1451571120;-0.007416667
1451571180;-0.007500000
1451571240;-0.007516667
1451571300;-0.007516667
1451571360;-0.007550000
1451571420;-0.007683333
1451571480;-0.007683333
1451571540;-0.007666667
1451571600;-0.007600000
1451571660;-0.007566667
1451571720;-0.007633333
1451571780;-0.007616667
1451571840;-0.007600000
1451571900;-0.007616667
1451571960;-0.007383333
1451572020;-0.007350000
1451572080;-0.007300000
1451572140;-0.007333333
1451572200;-0.007300000
1451572260;-0.007300000
1451572320;-0.007300000
1451572380;-0.007266667
1451572440;-0.007416667
1451572500;-0.007633333
1451572560;-0.007733333
1451572620;-0.008133333
1451572680;-0.008033333
1451572740;-0.007933333
1451572800;-0.007950000
1451572860;-0.007950000
1451572920;-0.007916667
1451572980;-0.007933333
1451573040;-0.007550000
1451573100;-0.007550000
1451573160;-0.007233333
1451573220;-0.007216667
1451573280;-0.007200000
1451573340;-0.007216667
1451573400;-0.007183333
1451573460;-0.007233333
1451573520;-0.007500000
1451573580;-0.007516667
1451573640;-0.007533333
1451573700;-0.007466667
1451573760;-0.007433333
1451573820;-0.007450000
1451573880;-0.007450000
1451573940;-0.007450000
1451574000;-0.007416667
1451574060;-0.007400000
1451574120;-0.007433333
1451574180;-0.007466667
1451574240;-0.007500000
1451574300;-0.007433333
1451574360;-0.007250000
1451574420;-0.007233333
1451574480;-0.007216667
1451574540;-0.007250000
1451574600;-0.007216667
1451574660;-0.007233333
1451574720;-0.007266667
1451574780;-0.007250000
1451574840;-0.007500000
1451574900;-0.007533333
1451574960;-0.007533333
1451575020;-0.007500000
1451575080;-0.007916667
1451575140;-0.007983333
1451575200;-0.007983333
1451575260;-0.008016667
1451575320;-0.008016667
1451575380;-0.008016667
1451575440;-0.007983333
1451575500;-0.007616667
1451575560;-0.007566667
1451575620;-0.007266667
1451575680;-0.007200000
1451575740;-0.007233333
1451575800;-0.007250000
1451575860;-0.007266667
1451575920;-0.007283333
1451575980;-0.007516667
1451576040;-0.007566667
1451576100;-0.007516667
1451576160;-0.007583333
1451576220;-0.007700000
1451576280;-0.007650000
1451576340;-0.007566667
1451576400;-0.007583333
1451576460;-0.007616667
1451576520;-0.007583333
1451576580;-0.007516667
1451576640;-0.007333333
1451576700;-0.009900000
1451576760;-0.010350000
1451576820;-0.013000000
1451576880;-0.013050000
1451576940;-0.012616667
1451577000;-0.012300000
1451577060;-0.012250000
1451577120;-0.012050000
1451577180;-0.011733333
1451577240;-0.011283333
1451577300;-0.010816667
1451577360;-0.010450000
1451577420;-0.010200000
1451577480;-0.010000000
1451577540;-0.010033333
1451577600;-0.009816667
1451577660;-0.009400000
1451577720;-0.009483333
1451577780;-0.007166667
1451577840;-0.006250000
1451577900;-0.005266667
1451577960;-0.002816667
1451578020;0.000500000
1451578080;0.004866667
1451578140;0.011533333
1451578200;0.016916667
1451578260;0.019416667
1451578320;0.022666667
1451578380;0.026450000
1451578440;0.031833333
1451578500;0.042966667
1451578560;0.055916667
1451578620;0.109250000
1451578680;0.193166667
1451578740;0.271883333
1451578800;0.323100000
1451578860;0.341933333
1451578920;0.345833333
1451578980;0.336800000
1451579040;0.341500000
1451579100;0.347883333
1451579160;0.318466667
1451579220;0.273816667
1451579280;0.261616667
1451579340;0.280083333
1451579400;0.280400000
1451579460;0.279900000
1451579520;0.276166667
1451579580;0.263216667
1451579640;0.249166667
1451579700;0.230100000
1451579760;0.224433333
1451579820;0.248033333
1451579880;0.277633333
1451579940;0.319916667
1451580000;0.357600000
1451580060;0.395566667
1451580120;0.414533333
1451580180;0.429550000
1451580240;0.443283333
1451580300;0.517133333
1451580360;0.671533333
1451580420;0.728483333
1451580480;0.797650000
1451580540;0.849316667
1451580600;0.988050000
1451580660;1.089.850.000
1451580720;1.175.650.000
1451580780;1.187.450.000
1451580840;1.156.216.667
1451580900;1.166.000.000
1451580960;1.218.233.333
1451581020;1.269.383.333
1451581080;1.313.800.000
1451581140;1.343.883.333
1451581200;1.381.933.333
1451581260;1.405.333.333
1451581320;1.427.766.667
1451581380;1.449.600.000
1451581440;1.470.366.667
1451581500;1.496.050.000
1451581560;1.522.516.667
1451581620;1.552.700.000
1451581680;1.582.266.667
1451581740;1.613.000.000
1451581800;1.639.633.333
1451581860;1.666.816.667
1451581920;1.698.716.667
1451581980;1.729.000.000
1451582040;1.764.433.333
1451582100;1.807.133.333
1451582160;1.843.466.667
1451582220;1.889.633.333
1451582280;1.939.166.667
1451582340;1.979.550.000
1451582400;2.004.600.000
1451582460;2.026.216.667
1451582520;2.043.083.333
1451582580;2.061.016.667
1451582640;2.083.150.000
1451582700;2.099.883.333
1451582760;2.122.266.667
1451582820;2.146.766.667
1451582880;2.166.966.667
1451582940;2.184.100.000
1451583000;2.206.616.667
1451583060;2.226.866.667
1451583120;2.246.200.000
1451583180;2.265.766.667
1451583240;2.285.900.000
1451583300;2.310.750.000
1451583360;2.330.366.667
1451583420;2.347.366.667
1451583480;2.368.200.000
1451583540;2.386.350.000
1451583600;2.409.816.667
1451583660;2.423.433.333
1451583720;2.445.366.667
1451583780;2.461.616.667
1451583840;2.477.300.000
1451583900;2.493.616.667
1451583960;2.510.800.000
1451584020;2.523.233.333
1451584080;2.541.766.667
1451584140;2.552.866.667
1451584200;2.566.116.667
1451584260;2.578.616.667
1451584320;2.588.516.667
1451584380;2.596.083.333
1451584440;2.610.100.000
1451584500;2.625.466.667
1451584560;2.640.733.333
1451584620;2.652.866.667
1451584680;2.670.583.333
1451584740;2.685.100.000
1451584800;2.697.950.000
1451584860;2.711.800.000
1451584920;2.726.250.000
1451584980;2.743.066.667
1451585040;2.760.083.333
1451585100;2.774.750.000
1451585160;2.790.500.000
1451585220;2.809.716.667
1451585280;2.831.066.667
1451585340;2.847.233.333
1451585400;2.859.583.333
1451585460;2.875.500.000
1451585520;2.891.116.667
1451585580;2.908.683.333
1451585640;2.922.433.333
1451585700;2.935.083.333
1451585760;2.951.100.000
1451585820;2.964.050.000
1451585880;2.977.083.333
1451585940;2.993.750.000
1451586000;3.006.000.000
1451586060;3.019.183.333
1451586120;3.036.400.000
1451586180;3.048.050.000
1451586240;3.061.933.333
1451586300;3.078.050.000
1451586360;3.091.950.000
1451586420;3.105.866.667
1451586480;3.119.066.667
1451586540;3.135.666.667
1451586600;3.155.500.000
1451586660;3.172.633.333
1451586720;3.187.000.000
1451586780;3.197.933.333
1451586840;3.213.033.333
1451586900;3.227.566.667
1451586960;3.237.983.333
1451587020;3.248.433.333
1451587080;3.259.283.333
1451587140;3.274.566.667
1451587200;3.287.900.000
1451587260;3.303.683.333
1451587320;3.313.183.333
1451587380;3.320.516.667
1451587440;3.329.433.333
1451587500;3.335.450.000
1451587560;3.348.316.667
1451587620;3.355.333.333
1451587680;3.361.150.000
1451587740;3.366.600.000
1451587800;3.374.866.667
1451587860;3.381.516.667
1451587920;3.388.866.667
1451587980;3.402.666.667
1451588040;3.411.966.667
1451588100;3.423.166.667
1451588160;3.435.333.333
1451588220;3.441.466.667
1451588280;3.454.433.333
1451588340;3.463.600.000
1451588400;3.470.966.667
1451588460;3.481.566.667
1451588520;3.492.250.000
1451588580;3.496.216.667
1451588640;3.508.000.000
1451588700;3.512.866.667
1451588760;3.520.766.667
1451588820;3.525.116.667
1451588880;3.528.016.667
1451588940;3.531.400.000
1451589000;3.544.016.667
1451589060;3.553.550.000
1451589120;3.560.700.000
1451589180;3.572.650.000
1451589240;3.581.500.000
1451589300;3.587.066.667
1451589360;3.597.966.667
1451589420;3.605.916.667
1451589480;3.615.616.667
1451589540;3.625.133.333
1451589600;3.630.483.333
1451589660;3.638.716.667
1451589720;3.646.633.333
1451589780;3.655.783.333
1451589840;3.666.750.000
1451589900;3.672.533.333
1451589960;3.679.083.333
1451590020;3.685.283.333
1451590080;3.687.100.000
1451590140;3.689.983.333
1451590200;3.692.383.333
1451590260;3.691.950.000
1451590320;3.698.933.333
1451590380;3.706.433.333
1451590440;3.710.266.667
1451590500;3.718.150.000
1451590560;3.722.683.333
1451590620;3.725.133.333
1451590680;3.730.700.000
1451590740;3.741.516.667
1451590800;3.745.100.000
1451590860;3.750.233.333
1451590920;3.754.866.667
1451590980;3.756.266.667
1451591040;3.754.850.000
1451591100;3.758.266.667
1451591160;3.761.050.000
1451591220;3.766.266.667
1451591280;3.763.850.000
1451591340;3.758.383.333
1451591400;3.760.383.333
1451591460;3.763.600.000
1451591520;3.770.783.333
1451591580;3.771.483.333
1451591640;3.771.450.000
1451591700;3.778.250.000
1451591760;3.780.800.000
1451591820;3.783.200.000
1451591880;3.783.666.667
1451591940;3.782.300.000
1451592000;3.784.833.333
1451592060;3.790.016.667
1451592120;3.799.683.333
1451592180;3.801.283.333
1451592240;3.807.316.667
1451592300;3.815.566.667
1451592360;3.817.183.333
1451592420;3.813.100.000
1451592480;3.808.816.667
1451592540;3.808.566.667
1451592600;3.810.566.667
1451592660;3.808.800.000
1451592720;3.814.083.333
1451592780;3.816.716.667
1451592840;3.811.266.667
1451592900;3.807.150.000
1451592960;3.803.300.000
1451593020;3.802.033.333
1451593080;3.810.083.333
1451593140;3.810.950.000
1451593200;3.810.400.000
1451593260;3.812.383.333
1451593320;3.812.050.000
1451593380;3.811.583.333
1451593440;3.814.966.667
1451593500;3.815.400.000
1451593560;3.821.383.333
1451593620;3.818.850.000
1451593680;3.812.266.667
1451593740;3.806.166.667
1451593800;3.801.650.000
1451593860;3.791.316.667
1451593920;3.788.433.333
1451593980;3.788.066.667
1451594040;3.787.333.333
1451594100;3.781.233.333
1451594160;3.775.900.000
1451594220;3.771.883.333
1451594280;3.773.916.667
1451594340;3.772.716.667
1451594400;3.766.250.000
1451594460;3.761.916.667
1451594520;3.761.966.667
1451594580;3.757.466.667
1451594640;3.758.550.000
1451594700;3.750.033.333
1451594760;3.744.500.000
1451594820;3.742.433.333
1451594880;3.739.183.333
1451594940;3.731.950.000
1451595000;3.728.966.667
1451595060;3.725.366.667
1451595120;3.721.683.333
1451595180;3.715.716.667
1451595240;3.705.983.333
1451595300;3.709.116.667
1451595360;3.701.116.667
1451595420;3.694.533.333
1451595480;3.688.566.667
1451595540;3.685.750.000
1451595600;3.682.300.000
1451595660;3.677.983.333
1451595720;3.670.316.667
1451595780;3.658.333.333
1451595840;3.653.050.000
1451595900;3.643.750.000
1451595960;3.639.850.000
1451596020;3.631.366.667
1451596080;3.629.100.000
1451596140;3.617.566.667
1451596200;3.609.900.000
1451596260;3.598.600.000
1451596320;3.586.500.000
1451596380;3.581.083.333
1451596440;3.567.550.000
1451596500;3.556.783.333
1451596560;3.547.416.667
1451596620;3.536.133.333
1451596680;3.528.066.667
1451596740;3.525.566.667
1451596800;3.514.183.333
1451596860;3.503.083.333
1451596920;3.494.966.667
1451596980;3.484.033.333
1451597040;3.475.833.333
1451597100;3.470.016.667
1451597160;3.464.350.000
1451597220;3.462.400.000
1451597280;3.456.350.000
1451597340;3.452.516.667
1451597400;3.444.466.667
1451597460;3.435.316.667
1451597520;3.420.966.667
1451597580;3.408.100.000
1451597640;3.397.233.333
1451597700;3.389.400.000
1451597760;3.377.900.000
1451597820;3.364.433.333
1451597880;3.352.233.333
1451597940;3.337.533.333
1451598000;3.319.883.333
1451598060;3.310.200.000
1451598120;3.303.316.667
1451598180;3.289.116.667
1451598240;3.276.716.667
1451598300;3.259.183.333
1451598360;3.241.816.667
1451598420;3.235.033.333
1451598480;3.227.533.333
1451598540;3.212.083.333
1451598600;3.198.450.000
1451598660;3.186.733.333
1451598720;3.174.050.000
1451598780;3.157.250.000
1451598840;3.139.866.667
1451598900;3.131.116.667
1451598960;3.131.183.333
1451599020;3.116.983.333
1451599080;3.102.100.000
1451599140;3.086.850.000
1451599200;3.082.316.667
1451599260;3.069.183.333
1451599320;3.054.083.333
1451599380;3.044.233.333
1451599440;3.036.466.667
1451599500;3.025.700.000
1451599560;3.009.900.000
1451599620;2.985.066.667
1451599680;2.974.783.333
1451599740;2.963.900.000
1451599800;2.949.250.000
1451599860;2.932.716.667
1451599920;2.916.750.000
1451599980;2.895.333.333
1451600040;2.873.616.667
1451600100;2.864.300.000
1451600160;2.849.250.000
1451600220;2.832.500.000
1451600280;2.817.500.000
1451600340;2.802.250.000
1451600400;2.785.966.667
1451600460;2.769.933.333
1451600520;2.752.933.333
1451600580;2.741.316.667
1451600640;2.727.350.000
1451600700;2.714.533.333
1451600760;2.696.500.000
1451600820;2.680.233.333
1451600880;2.662.766.667
1451600940;2.644.466.667
1451601000;2.625.366.667
1451601060;2.607.583.333
1451601120;2.593.633.333
1451601180;2.577.366.667
1451601240;2.559.266.667
1451601300;2.543.466.667
1451601360;2.525.266.667
1451601420;2.505.900.000
1451601480;2.495.616.667
1451601540;2.479.783.333
1451601600;2.462.583.333
1451601660;2.437.883.333
1451601720;2.389.200.000
1451601780;2.403.600.000
1451601840;2.389.316.667
1451601900;2.371.066.667
1451601960;2.351.983.333
1451602020;2.332.383.333
1451602080;2.312.716.667
1451602140;2.294.300.000
1451602200;2.273.266.667
1451602260;2.251.316.667
1451602320;2.228.816.667
1451602380;2.205.466.667
1451602440;2.185.800.000
1451602500;2.163.683.333
1451602560;2.144.100.000
1451602620;2.125.450.000
1451602680;2.105.233.333
1451602740;2.086.216.667
1451602800;2.067.066.667
1451602860;2.050.300.000
1451602920;2.027.533.333
1451602980;2.005.383.333
1451603040;1.982.166.667
1451603100;1.952.200.000
1451603160;1.929.400.000
1451603220;1.902.483.333
1451603280;1.885.450.000
1451603340;1.861.166.667
1451603400;1.838.416.667
1451603460;1.817.266.667
1451603520;1.791.850.000
1451603580;1.765.383.333
1451603640;1.740.400.000
1451603700;1.707.800.000
1451603760;1.693.483.333
1451603820;1.662.250.000
1451603880;1.594.883.333
1451603940;1.474.800.000
1451604000;1.301.816.667
1451604060;1.145.833.333
1451604120;1.136.450.000
1451604180;1.011.766.667
1451604240;0.837733333
1451604300;0.710000000
1451604360;0.568183333
1451604420;0.516283333
1451604480;0.634483333
1451604540;0.748900000
1451604600;0.838483333
1451604660;0.872516667
1451604720;0.916283333
1451604780;0.876833333
1451604840;0.792883333
1451604900;0.643600000
1451604960;0.511416667
1451605020;0.390200000
1451605080;0.303433333
1451605140;0.271766667
1451605200;0.251450000
1451605260;0.227933333
1451605320;0.183750000
1451605380;0.129266667
1451605440;0.102366667
1451605500;0.094833333
1451605560;0.087600000
1451605620;0.081916667
1451605680;0.076766667
1451605740;0.071933333
1451605800;0.067433333
1451605860;0.065166667
1451605920;0.061750000
1451605980;0.058900000
1451606040;0.057000000
1451606100;0.056450000
1451606160;0.053966667
1451606220;0.042300000
1451606280;0.047850000
1451606340;0.046350000
1451606400;0.043050000
1451606460;0.040783333
1451606520;0.038650000
1451606580;0.037050000
1451606640;0.034350000
1451606700;0.030650000
1451606760;0.029466667
1451606820;0.027066667
1451606880;0.019966667
1451606940;0.018833333
1451607000;0.017850000
1451607060;0.015416667
1451607120;0.012416667
1451607180;0.008950000
1451607240;0.007766667
1451607300;0.005283333
1451607360;0.002416667
1451607420;-0.000716667
1451607480;-0.002233333
1451607540;-0.004483333
1451607600;-0.007666667
1451607660;-0.010116667
1451607720;-0.009150000
1451607780;-0.010100000
1451607840;-0.010983333
1451607900;-0.010350000
1451607960;-0.010883333
1451608020;-0.011283333
1451608080;-0.011466667
1451608140;-0.013100000
1451608200;-0.011683333
1451608260;-0.012700000
1451608320;-0.012816667
1451608380;-0.012883333
1451608440;-0.013316667
1451608500;-0.011183333
1451608560;-0.009166667
1451608620;-0.008983333
1451608680;-0.008950000
1451608740;-0.008900000
1451608800;-0.009116667
1451608860;-0.008866667
1451608920;-0.008666667
1451608980;-0.008633333
1451609040;-0.008800000
1451609100;-0.009266667
1451609160;-0.009083333
1451609220;-0.009000000
1451609280;-0.009183333
1451609340;-0.009233333
1451609400;-0.009016667
1451609460;-0.008950000
1451609520;-0.008916667
1451609580;-0.009050000
1451609640;-0.009066667
1451609700;-0.009000000
1451609760;-0.008916667
1451609820;-0.009016667
1451609880;-0.008983333
1451609940;-0.008966667
1451610000;-0.009100000
1451610060;-0.009150000
1451610120;-0.009250000
1451610180;-0.009133333
1451610240;-0.009100000
1451610300;-0.009166667
1451610360;-0.009333333
1451610420;-0.009350000
1451610480;-0.009250000
1451610540;-0.009116667
1451610600;-0.009300000
1451610660;-0.009283333
1451610720;-0.009100000
1451610780;-0.009166667
1451610840;-0.009466667
1451610900;-0.009766667
1451610960;-0.009666667
1451611020;-0.009516667
1451611080;-0.009483333
1451611140;-0.009466667
1451611200;-0.009400000
1451611260;-0.009316667
1451611320;-0.009333333
1451611380;-0.009416667
1451611440;-0.009416667
1451611500;-0.009283333
1451611560;-0.009350000
1451611620;-0.009316667
1451611680;-0.009450000
1451611740;-0.009433333
1451611800;-0.009333333
1451611860;-0.009316667
1451611920;-0.009283333
1451611980;-0.009200000
1451612040;-0.009366667
1451612100;-0.009400000
1451612160;-0.009300000
1451612220;-0.009233333
1451612280;-0.009233333
1451612340;-0.009183333
1451612400;-0.009150000
1451612460;-0.009150000
1451612520;-0.009250000
1451612580;-0.009466667
1451612640;-0.009600000
1451612700;-0.009533333
1451612760;-0.009500000
1451612820;-0.009483333
1451612880;-0.009216667
1451612940;-0.009200000
1451613000;-0.009250000
1451613060;-0.009350000
1451613120;-0.009300000
1451613180;-0.009266667
1451613240;-0.009200000
1451613300;-0.009283333
1451613360;-0.009216667
1451613420;-0.009233333
1451613480;-0.009216667
1451613540;-0.009216667
1451613600;-0.009216667
1451613660;-0.009233333
1451613720;-0.009250000
1451613780;-0.009250000
1451613840;-0.009083333
1451613900;-0.009050000
1451613960;-0.008983333
1451614020;-0.009016667
1451614080;-0.009066667
1451614140;-0.009200000
1451614200;-0.009250000
1451614260;-0.009333333
1451614320;-0.009466667
1451614380;-0.009466667
1451614440;-0.009466667
1451614500;-0.009350000
1451614560;-0.009116667
1451614620;-0.009116667
1451614680;-0.009183333
1451614740;-0.009216667
1451614800;-0.009133333
1451614860;-0.009050000
1451614920;-0.009050000
1451614980;-0.008950000
1451615040;-0.008950000
1451615100;-0.009116667
1451615160;-0.009066667
1451615220;-0.009083333
1451615280;-0.009116667
1451615340;-0.009066667
1451615400;-0.009083333
